time(s),Dist_cmd(m),Dept_cmd(m),AOA_cmd(Deg),SwingAng_cmd(Deg),BoomAng_cmd(Deg),ArmAng_cmd(Deg),BktAng_cmd(Deg),Dist_cur(m),Dept_cur(m),AOA_cur(Deg),SwingAng_cur(Deg),BoomAng_cur(Deg),ArmAng_cur(Deg),BktAng_cur(Deg),excavation state
1716454138.9230847,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.325688910411128,-0.7824334996596756,-153.60000000000002,8.3,26.8,-88.8,-91.6,init_state
1716454139.025554,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.318638842730215,-0.7566941387297751,-153.39999999999998,9.3,27.1,-89.0,-91.5,init_state
1716454139.1295369,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.312958360484078,-0.7339882636080595,-153.1,10.3,27.4,-89.2,-91.3,init_state
1716454139.2320096,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.307439714930901,-0.7235571514176636,-152.8,11.2,27.6,-89.4,-91.0,init_state
1716454139.3347352,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.307793393264373,-0.7127334722019398,-152.1,12.2,27.9,-89.6,-90.4,init_state
1716454139.4397218,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.308961171918449,-0.7375644284121521,-151.10000000000002,13.1,28.0,-89.9,-89.2,init_state
1716454139.544176,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.327794000924904,-0.8030016235899553,-149.1,14.2,28.0,-90.2,-86.9,init_state
1716454139.6528854,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.363965360667452,-0.882666750596099,-146.8,15.2,27.9,-90.3,-84.4,init_state
1716454139.754614,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.393019397507117,-0.9656069375545098,-144.50000000000003,16.1,27.8,-90.6,-81.7,init_state
1716454139.8603027,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.417164740542574,-1.0283108811420019,-142.8,16.9,27.7,-90.8,-79.7,init_state
1716454139.9633226,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.428496177537309,-1.077508063755229,-141.29999999999998,18.0,27.7,-91.2,-77.6,init_state
1716454140.0657516,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.458225523838114,-1.114464798787201,-139.2,18.8,27.9,-91.5,-75.6,init_state
1716454140.1724963,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.48042158684896,-1.1472837498059454,-137.3,19.5,28.1,-91.9,-73.5,init_state
1716454140.2751923,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.51157959700748,-1.190654165212438,-135.29999999999998,20.3,28.2,-92.2,-71.3,init_state
1716454140.3799126,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.520336621355854,-1.23522833157482,-133.9,21.0,28.2,-92.7,-69.4,init_state
1716454140.4836667,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.529997859030303,-1.2906704831719829,-132.5,21.8,28.1,-93.2,-67.4,init_state
1716454140.5936105,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.550502354319279,-1.365563081070748,-130.70000000000002,22.5,27.9,-93.8,-64.6,init_state
1716454140.696096,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.618918389673148,-1.4401259349267859,-127.10000000000001,23.1,28.0,-94.2,-60.9,init_state
1716454140.7998774,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.719270627166771,-1.5327309571663856,-122.7,23.6,28.0,-94.6,-56.1,init_state
1716454140.9025152,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.851129892945288,-1.612775234494821,-117.60000000000001,24.1,28.1,-94.9,-50.8,init_state
1716454141.0052738,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.002301446265453,-1.6844509852246337,-112.1,24.5,28.2,-95.2,-45.1,init_state
1716454141.1102884,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.123328281638415,-1.7438003640158417,-107.6,24.8,28.2,-95.6,-40.2,init_state
1716454141.2137084,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.244611285053443,-1.7910263600951681,-103.2,25.0,28.2,-96.0,-35.4,init_state
1716454141.3214245,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.340209785805338,-1.8138373866761561,-99.5,25.1,28.3,-96.5,-31.3,init_state
1716454141.424149,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.432099427844321,-1.8422045503606812,-95.8,25.3,28.3,-97.1,-27.0,init_state
1716454141.5298376,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.517805571671068,-1.8390562616210058,-92.3,25.3,28.5,-97.7,-23.1,init_state
1716454141.634588,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.58046496836871,-1.8670011982914518,-89.2,25.4,28.4,-98.5,-19.1,init_state
1716454141.7422707,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.617629364826512,-1.880305901514734,-86.70000000000002,25.4,28.4,-99.4,-15.7,init_state
1716454141.8460224,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.635487746460983,-1.883362675139761,-84.3,25.4,28.5,-100.6,-12.2,init_state
1716454141.950713,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.634235275428419,-1.8965333413407173,-82.30000000000003,25.4,28.5,-101.9,-8.9,init_state
1716454142.0554621,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.655232808545092,-1.8797621089210226,-79.6,25.4,28.7,-103.2,-5.1,init_state
1716454142.158206,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.688294757991616,-1.897617339169796,-77.30000000000001,25.4,28.5,-104.0,-1.8,init_state
1716454142.260883,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.801195130477698,-1.8794468470577177,-73.8,25.4,28.4,-104.0,1.8,init_state
1716454142.3646052,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.940254881295589,-1.8440985714003248,-69.39999999999999,25.4,28.3,-104.0,6.3,init_state
1716454142.4696152,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.051281790108492,-1.787432872451753,-65.8,25.3,28.4,-104.0,9.8,init_state
1716454142.5720527,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.150434346413342,-1.695711069963906,-62.50000000000001,25.3,28.8,-104.0,12.7,init_state
1716454142.6769817,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.248877365550654,-1.6314943640059698,-59.30000000000001,25.3,28.9,-103.9,15.7,init_state
1716454142.7795265,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.330095757101223,-1.5955318814440151,-56.79999999999999,25.3,28.8,-103.7,18.1,init_state
1716454142.8832552,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.459423418348598,-1.5586442694984997,-53.80000000000001,25.3,28.5,-102.7,20.7,init_state
1716454142.9859765,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.5803133003528895,-1.4743131938047733,-50.8,25.3,28.6,-102.0,22.6,init_state
1716454143.0889554,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.680132608592222,-1.3783759009625658,-48.50000000000001,25.2,28.9,-101.2,23.8,init_state
1716454143.1913955,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.765765524254101,-1.3244089323555384,-46.70000000000001,25.2,28.9,-100.4,24.8,init_state
1716454143.2941213,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.860300218279905,-1.2762416614849756,-44.900000000000006,25.2,28.8,-99.4,25.7,init_state
1716454143.40086,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.954001467562914,-1.251910835196929,-43.30000000000001,25.2,28.5,-98.3,26.5,init_state
1716454143.5045881,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.061878099210796,-1.1653740158139452,-41.19999999999999,25.1,28.6,-97.1,27.3,init_state
1716454143.6093092,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.157763113245005,-1.0712749178017655,-39.30000000000001,25.0,28.8,-96.0,27.9,init_state
1716454143.7160225,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.25954311912475,-0.9843664377815671,-37.5,24.7,28.9,-94.7,28.3,init_state
1716454143.8187184,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.308236728803216,-0.9499615310501657,-36.800000000000004,24.4,28.9,-94.0,28.3,init_state
1716454143.9236057,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.325661432897547,-0.9641028008284829,-36.7,23.8,28.7,-93.7,28.3,init_state
1716454144.026164,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.323966076227322,-0.9786323454800185,-36.8,23.2,28.6,-93.7,28.3,init_state
1716454144.1301675,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.330887866031507,-0.9736688850877842,-36.69999999999999,22.5,28.6,-93.6,28.3,init_state
1716454144.232641,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.330887866031507,-0.9736688850877842,-36.69999999999999,21.7,28.6,-93.6,28.3,init_state
1716454144.3353364,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.332574549291031,-0.9591272671999402,-36.59999999999998,20.9,28.7,-93.6,28.3,init_state
1716454144.4440475,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.330887866031507,-0.9736688850877842,-36.69999999999999,19.8,28.6,-93.6,28.3,init_state
1716454144.5507615,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.327438372740026,-1.0027431786833712,-36.89999999999999,19.0,28.4,-93.6,28.3,init_state
1716454144.6545146,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,18.2,28.4,-93.6,28.2,init_state
1716454144.760231,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,17.6,28.4,-93.6,28.2,init_state
1716454144.8629572,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.329175805442759,-0.9882075370113466,-36.8,17.1,28.5,-93.6,28.3,init_state
1716454144.9646842,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.327176531258685,-0.9908751654469834,-36.89999999999999,16.6,28.5,-93.6,28.2,init_state
1716454145.069375,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,16.3,28.4,-93.6,28.2,init_state
1716454145.1741238,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,16.1,28.4,-93.6,28.2,init_state
1716454145.2791145,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,16.0,28.4,-93.6,28.2,init_state
1716454145.3815415,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,15.9,28.4,-93.6,28.2,init_state
1716454145.4852643,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32543444571344,-1.0054073136660338,-36.999999999999986,15.7,28.4,-93.6,28.2,init_state
1716454145.5912585,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32366699945104,-1.0199363992400439,-37.09999999999998,15.6,28.3,-93.6,28.2,init_state
1716454145.6947145,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32187419785543,-1.0344623779109012,-37.19999999999999,15.4,28.2,-93.6,28.2,init_state
1716454145.8054068,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32187419785543,-1.0344623779109012,-37.19999999999999,15.1,28.2,-93.6,28.2,init_state
1716454145.9111502,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.32187419785543,-1.0344623779109012,-37.19999999999999,14.8,28.2,-93.6,28.2,init_state
1716454146.0148766,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.317833871771692,-1.039766064008211,-37.39999999999999,14.4,28.2,-93.6,28.0,init_state
1716454146.1200447,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.313775056983621,-1.0450556144236876,-37.59999999999999,14.0,28.2,-93.6,27.8,init_state
1716454146.2233198,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.305801856744694,-1.0674612721212806,-37.99999999999999,13.4,28.1,-93.6,27.5,init_state
1716454146.3260145,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.299624020120506,-1.075326014973371,-38.3,12.8,28.1,-93.6,27.2,init_state
1716454146.4288187,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.289415369473572,-1.1002312440193447,-38.79999999999999,12.2,28.0,-93.6,26.8,init_state
1716454146.5314953,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.281181870684566,-1.1224640554109389,-39.199999999999996,11.5,27.9,-93.6,26.5,init_state
1716454146.6342213,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.266673431361937,-1.1760683072162448,-39.899999999999984,10.8,27.6,-93.6,26.1,init_state
1716454146.7399378,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.258901170666343,-1.2247693244000823,-40.5,10.0,27.3,-93.5,25.7,init_state
1716454146.842634,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.243626797916672,-1.278059627299343,-41.199999999999996,9.2,27.0,-93.5,25.3,init_state
1716454146.9463882,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.23284070988493,-1.340904251168484,-41.9,8.2,26.6,-93.4,24.9,init_state
1716454147.0491118,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.223861423249895,-1.4277567859599958,-42.7,7.2,26.0,-93.2,24.5,init_state
1716454147.1518068,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.228556443854059,-1.5055135752995923,-43.300000000000004,6.2,25.4,-92.8,24.1,init_state
1716454147.2545636,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.237488222564426,-1.5813102243785215,-43.9,5.2,24.8,-92.3,23.6,init_state
1716454147.3592842,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.25300070212591,-1.6527851345067184,-44.40000000000001,4.2,24.2,-91.7,23.1,init_state
1716454147.4622688,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.278143811584505,-1.705546121081155,-44.699999999999996,3.1,23.7,-91.0,22.6,init_state
1716454147.564734,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.332189991390754,-1.7404362441948291,-44.6,1.9,23.2,-89.9,22.1,init_state
1716454147.670459,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.385659802331052,-1.7751960531179263,-44.49999999999999,0.9,22.7,-88.8,21.6,init_state
1716454147.7731776,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.44265826767418,-1.8199194055865553,-44.4,0.1,22.1,-87.6,21.1,init_state
1716454147.874904,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.514265951026205,-1.8427127218397754,-44.1,-0.5,21.6,-86.2,20.5,init_state
1716454147.979595,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.588306148390739,-1.84996410917839,-43.7,-1.0,21.2,-84.8,19.9,init_state
1716454148.0834754,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.670960124517645,-1.8490463655454406,-43.099999999999994,-1.2,20.8,-83.2,19.4,init_state
1716454148.1860778,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.759665710066853,-1.8420103235114529,-42.400000000000006,-1.2,20.4,-81.7,18.9,init_state
1716454148.2887683,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.835568324059642,-1.8415787317858034,-41.79999999999999,-1.1,20.0,-80.3,18.5,init_state
1716454148.3924901,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.894320908781715,-1.8510808102702603,-41.300000000000004,-1.0,19.6,-79.2,18.3,init_state
1716454148.4966733,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.935481830021425,-1.8864236683246125,-41.1,-0.7,19.1,-78.3,18.1,init_state
1716454148.599238,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.952077304414075,-1.9273991503950847,-41.19999999999999,-0.5,18.7,-77.8,17.9,init_state
1716454148.7016945,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.948956801243632,-1.99715974726688,-41.7,-0.4,18.2,-77.5,17.6,init_state
1716454148.8064132,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.940571709651785,-2.0696935573781636,-42.20000000000001,-0.2,17.7,-77.3,17.4,init_state
1716454148.9091096,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.926087140487404,-2.1342382295047444,-42.8,-0.2,17.3,-77.2,17.1,init_state
1716454149.0128617,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.912650841950432,-2.1855252428537884,-43.400000000000006,-0.2,17.0,-77.1,16.7,init_state
1716454149.115587,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.88800002148855,-2.222677733991599,-44.4,-0.1,16.9,-77.1,15.8,init_state
1716454149.2213697,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.865282203636944,-2.257077631899674,-45.300000000000004,-0.1,16.8,-77.1,15.0,init_state
1716454149.3240047,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.848509285169337,-2.275316629080897,-46.20000000000001,-0.1,16.8,-77.0,14.0,init_state
1716454149.4327393,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.813716292325983,-2.3312219548732718,-47.50000000000001,0.0,16.6,-77.0,12.9,init_state
1716454149.5354354,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.768957044869722,-2.406082413481548,-49.1,0.0,16.3,-77.0,11.6,init_state
1716454149.6411517,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.722171819650477,-2.468785375728057,-50.800000000000004,0.1,16.1,-77.0,10.1,init_state
1716454149.7438774,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.652961479389878,-2.5462603466853713,-53.300000000000004,0.2,15.9,-77.0,7.8,init_state
1716454149.845605,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.585074887733978,-2.594594053595646,-55.800000000000004,0.3,15.9,-77.0,5.3,init_state
1716454149.9493284,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.531882493812999,-2.6057699463840525,-58.00000000000001,0.4,16.1,-76.9,2.8,init_state
1716454150.0523393,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.478292827158992,-2.625982371623551,-60.1,0.4,16.2,-76.8,0.5,init_state
1716454150.1548128,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.40516088048063,-2.6659380336175227,-62.6,0.5,16.2,-76.8,-2.0,init_state
1716454150.2615268,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.350175932120571,-2.6929099871412374,-64.60000000000001,0.5,16.2,-76.7,-4.1,init_state
1716454150.3642197,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.291137800951006,-2.707306302275825,-66.6,0.6,16.3,-76.7,-6.2,init_state
1716454150.472218,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.241896580956713,-2.727803443853227,-68.19999999999999,0.6,16.3,-76.7,-7.8,init_state
1716454150.5756557,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.206354230645728,-2.715600357016772,-69.6,0.6,16.5,-76.6,-9.5,init_state
1716454150.6803734,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.168715910556326,-2.7291509860542664,-70.79999999999998,0.6,16.5,-76.6,-10.7,init_state
1716454150.7833815,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.132486995734995,-2.731050757340153,-71.69999999999999,0.6,16.6,-76.8,-11.5,init_state
1716454150.8858254,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.078662407309087,-2.7529670098235384,-72.80000000000001,0.6,16.6,-77.2,-12.2,init_state
1716454150.989578,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,8.032585086873299,-2.75913597147529,-73.7,0.7,16.7,-77.6,-12.8,init_state
1716454151.094297,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.97994125405887,-2.7552332374875856,-74.7,0.7,16.9,-78.1,-13.5,init_state
1716454151.1989875,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.909340023331028,-2.745334321932005,-76.0,0.7,17.2,-78.8,-14.4,init_state
1716454151.307726,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.828672587284633,-2.7617424900802057,-77.5,0.7,17.3,-79.5,-15.3,init_state
1716454151.4115593,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.7556493890472655,-2.7624053590397697,-78.8,0.7,17.5,-80.2,-16.1,init_state
1716454151.514175,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.665821443689273,-2.764709964645542,-80.60000000000001,0.7,17.7,-80.9,-17.4,init_state
1716454151.6218584,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.580580890110144,-2.7768525721502764,-82.2,0.7,17.8,-81.6,-18.4,init_state
1716454151.7255793,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.488295397618474,-2.7772060211277,-83.89999999999999,0.7,18.0,-82.4,-19.5,init_state
1716454151.8295987,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.412100412606881,-2.770469613408605,-85.4,0.7,18.2,-83.0,-20.6,init_state
1716454151.9323115,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.327399443355225,-2.76476733575314,-87.00000000000001,0.7,18.4,-83.7,-21.7,init_state
1716454152.0347536,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.23082491467889,-2.7597608917342127,-88.8,0.7,18.6,-84.5,-22.9,init_state
1716454152.139505,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.13898107144903,-2.750411180549496,-90.6,0.7,18.8,-85.2,-24.2,init_state
1716454152.2421992,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,7.035538368986195,-2.7509765134953708,-92.70000000000002,0.7,18.9,-85.9,-25.7,init_state
1716454152.344953,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.935226782207702,-2.7339261189875588,-94.9,0.7,19.1,-86.5,-27.5,init_state
1716454152.4496439,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.858602625325192,-2.721332301618209,-96.8,0.7,19.2,-86.8,-29.2,init_state
1716454152.554394,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.770873385070421,-2.717425736667039,-99.0,0.7,19.2,-87.1,-31.1,init_state
1716454152.6611102,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.704895387958767,-2.6961906105230007,-100.9,0.7,19.3,-87.2,-33.0,init_state
1716454152.7658298,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.605063610060094,-2.6839695319856487,-103.5,0.7,19.3,-87.5,-35.3,init_state
1716454152.8685539,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.525839548433787,-2.666592563940562,-105.80000000000001,0.7,19.3,-87.6,-37.5,init_state
1716454152.9713826,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.441116140963921,-2.6441631236671492,-108.3,0.7,19.3,-87.7,-39.9,init_state
1716454153.0739756,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.34361785584884,-2.6257726671348602,-111.2,0.7,19.2,-87.8,-42.6,init_state
1716454153.184714,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.241239102452,-2.591130648228801,-114.19999999999999,0.7,19.2,-88.0,-45.4,init_state
1716454153.289431,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.157945640937253,-2.555779907091504,-116.79999999999998,0.7,19.2,-88.1,-47.9,init_state
1716454153.395117,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,6.051782513401652,-2.512541649052051,-119.90000000000002,0.7,19.2,-88.4,-50.7,init_state
1716454153.4991307,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.970296001336113,-2.4732758390885143,-122.39999999999999,0.7,19.2,-88.6,-53.0,init_state
1716454153.6025617,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.8896015345378725,-2.448777992341025,-124.7,0.7,19.1,-88.9,-54.9,init_state
1716454153.706372,5.665263678026926,-0.5032772486534516,-160.3,10.4,25.3,-79.6,-106.0,5.820386252552045,-2.421283127166571,-126.50000000000001,0.7,19.1,-89.3,-56.3,init_state
