time(s),Dist_cmd(m),Dept_cmd(m),AOA_cmd(Deg),SwingAng_cmd(Deg),BoomAng_cmd(Deg),ArmAng_cmd(Deg),BktAng_cmd(Deg),Dist_cur(m),Dept_cur(m),AOA_cur(Deg),SwingAng_cur(Deg),BoomAng_cur(Deg),ArmAng_cur(Deg),BktAng_cur(Deg),excavation state
1716454767.7329068,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.596410561627648,-2.00418832024889,-42.9,3.8,19.8,-84.7,22.0,init_state
1716454767.8378937,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.601029023839695,-2.0445251744114157,-44.300000000000004,3.8,19.6,-83.9,20.0,init_state
1716454767.94135,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.602223678080698,-2.086109658803056,-45.8,3.8,19.4,-83.1,17.9,init_state
1716454768.0440457,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.610820800860374,-2.10898644152363,-47.2,3.8,19.3,-82.2,15.7,init_state
1716454768.1517878,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.612252246020544,-2.122403609082533,-48.7,3.8,19.3,-81.4,13.4,init_state
1716454768.2634916,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.611381240823903,-2.139157183682073,-50.8,3.8,19.3,-80.3,10.2,init_state
1716454768.3652194,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.596863561211629,-2.159044775830323,-52.8,3.8,19.3,-79.5,7.4,init_state
1716454768.4681644,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.58139874421907,-2.175461463626931,-54.59999999999999,3.8,19.3,-78.8,4.9,init_state
1716454768.5706384,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.551687827197174,-2.1852702695482398,-56.40000000000001,3.8,19.4,-78.4,2.6,init_state
1716454768.6773534,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.485940996478766,-2.239487939162027,-58.70000000000001,3.8,19.3,-78.4,0.4,init_state
1716454768.780108,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.427306863894666,-2.2862027071546063,-60.7,3.8,19.2,-78.4,-1.5,init_state
1716454768.8848283,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.36860546274165,-2.3178101551261796,-62.7,3.8,19.2,-78.4,-3.5,init_state
1716454768.9935083,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.314568879139308,-2.331476955370902,-64.7,3.8,19.3,-78.3,-5.7,init_state
1716454769.1012204,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.264024497687096,-2.3418448199085997,-66.4,3.8,19.4,-78.3,-7.5,init_state
1716454769.2069378,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.196270694503621,-2.3699093640895526,-68.6,3.8,19.4,-78.3,-9.7,init_state
1716454769.312656,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.129592911135024,-2.407341128681282,-70.69999999999999,3.8,19.3,-78.3,-11.7,init_state
1716454769.4154088,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.067338603309915,-2.415187091796632,-72.7,3.8,19.4,-78.3,-13.8,init_state
1716454769.5181353,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,8.015776821072292,-2.41915207568017,-74.20000000000002,3.8,19.5,-78.4,-15.3,init_state
1716454769.6228547,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.96241464923304,-2.4238405330443475,-75.6,3.8,19.6,-78.6,-16.6,init_state
1716454769.72954,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.918044873494279,-2.4141182604271005,-76.6,3.8,19.8,-78.9,-17.5,init_state
1716454769.833292,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.87251281777969,-2.4168727510512085,-77.60000000000001,3.8,19.9,-79.2,-18.3,init_state
1716454769.9429688,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.81839658556203,-2.4115468268592264,-78.60000000000001,3.8,20.1,-79.7,-19.0,init_state
1716454770.0566964,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.756067374243998,-2.4089232865808725,-79.69999999999999,3.8,20.3,-80.3,-19.7,init_state
1716454770.1616998,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.684522795593774,-2.421597892499156,-80.89999999999999,3.8,20.4,-81.0,-20.3,init_state
1716454770.264111,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.609749463553464,-2.410124802566213,-82.10000000000001,3.8,20.7,-81.8,-21.0,init_state
1716454770.3701203,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.530390005496652,-2.4108214658374534,-83.4,3.8,20.9,-82.6,-21.7,init_state
1716454770.4725552,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.453389211758677,-2.3994740168481874,-84.49999999999999,3.8,21.2,-83.5,-22.2,init_state
1716454770.5733137,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.348171251690612,-2.3955507328374956,-86.0,3.8,21.5,-84.7,-22.8,init_state
1716454770.6822815,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.257232993795003,-2.3868582336497575,-87.19999999999999,3.8,21.8,-85.8,-23.2,init_state
1716454770.784748,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.169161015974375,-2.376750944944808,-88.3,3.8,22.1,-86.9,-23.5,init_state
1716454770.890436,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,7.08143531201631,-2.353131302792783,-89.4,3.8,22.5,-88.0,-23.9,init_state
1716454770.9941597,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.9675092603962,-2.3426359275032533,-91.1,3.8,22.8,-89.2,-24.7,init_state
1716454771.103895,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.858161613700357,-2.3277203324321283,-92.8,3.8,23.1,-90.3,-25.6,init_state
1716454771.2136014,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.744460285361534,-2.3224077990816845,-94.6,3.8,23.3,-91.4,-26.5,init_state
1716454771.3183243,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.634891614895761,-2.324534043776246,-96.4,3.8,23.4,-92.4,-27.4,init_state
1716454771.4289994,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.526279043274606,-2.3335994268860265,-98.30000000000001,3.9,23.4,-93.4,-28.5,init_state
1716454771.5367377,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.395118531371571,-2.3292402550956655,-100.60000000000001,3.9,23.5,-94.4,-29.7,init_state
1716454771.6414657,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.291885023139714,-2.3304971865674093,-102.50000000000001,3.9,23.5,-95.2,-30.8,init_state
1716454771.7451835,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.162417807809087,-2.3281618901147105,-104.90000000000002,3.9,23.5,-96.2,-32.2,init_state
1716454771.847908,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,6.059892318681788,-2.323501420522659,-106.8,3.9,23.5,-97.0,-33.3,init_state
1716454771.9506319,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.958982637070712,-2.32517717213347,-108.8,3.9,23.4,-97.7,-34.5,init_state
1716454772.0533578,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.849067898987728,-2.315457970577155,-110.8,3.9,23.4,-98.6,-35.6,init_state
1716454772.1680498,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.749012947409692,-2.306671967510716,-112.50000000000001,3.9,23.4,-99.5,-36.4,init_state
1716454772.2708485,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.657752750608922,-2.2957236406737795,-114.10000000000001,3.9,23.4,-100.3,-37.2,init_state
1716454772.3734717,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.575986129332563,-2.2871379387103374,-115.39999999999999,3.9,23.4,-101.1,-37.7,init_state
1716454772.4822104,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.506445582117003,-2.2830208369928036,-116.30000000000001,3.9,23.4,-101.9,-37.8,init_state
1716454772.5829608,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.4482671262318325,-2.279910054748273,-117.0,3.9,23.4,-102.6,-37.8,init_state
1716454772.6918974,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.398433253575097,-2.276678122368394,-117.60000000000001,3.8,23.4,-103.2,-37.8,init_state
1716454772.7953746,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.348635957439381,-2.27292451764128,-118.2,3.8,23.4,-103.8,-37.8,init_state
1716454772.8980987,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.3100956004780935,-2.27099666230798,-118.60000000000001,3.8,23.4,-104.3,-37.7,init_state
1716454773.0008233,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.268648024949961,-2.267134203521195,-119.1,3.8,23.4,-104.8,-37.7,init_state
1716454773.1035495,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.2024066070529615,-2.260202385063585,-119.89999999999999,3.8,23.4,-105.6,-37.7,init_state
1716454773.2084126,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.130874033872287,-2.2530039381979607,-120.70000000000002,3.8,23.4,-106.5,-37.6,init_state
1716454773.310966,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.031875953820188,-2.239377322638685,-121.9,3.8,23.4,-107.7,-37.6,init_state
1716454773.4137185,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.905783767275354,-2.217595974047261,-123.5,3.8,23.4,-109.2,-37.7,init_state
1716454773.5186968,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.79124697740909,-2.1960079289932395,-124.89999999999999,3.8,23.4,-110.6,-37.7,init_state
1716454773.6211364,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.666472508551527,-2.1677994554271858,-126.5,3.8,23.4,-112.1,-37.8,init_state
1716454773.7248878,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.5494811931557075,-2.1483229904944934,-128.0,3.9,23.3,-113.6,-37.8,init_state
1716454773.8275845,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.441292048951698,-2.127963285749715,-129.4,4.0,23.2,-114.8,-37.8,init_state
1716454773.9313486,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.381640322375309,-2.119397864683603,-130.2,4.0,23.1,-115.5,-37.8,init_state
1716454774.034033,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.355198661097084,-2.110030077807851,-130.6,4.0,23.1,-115.8,-37.9,init_state
1716454774.1390493,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.355198661097084,-2.110030077807851,-130.6,4.0,23.1,-115.8,-37.9,init_state
1716454774.2417634,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.3588747230995715,-2.1024256122867424,-130.49999999999997,4.0,23.2,-115.8,-37.9,init_state
1716454774.344204,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.3588747230995715,-2.1024256122867424,-130.49999999999997,4.0,23.2,-115.8,-37.9,init_state
1716454774.4499502,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.361001387399404,-2.106175355373795,-130.79999999999998,4.0,23.1,-115.6,-38.3,init_state
1716454774.5526462,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.355961861088961,-2.1018099807451875,-131.0,4.0,23.1,-115.6,-38.5,init_state
1716454774.6533983,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.357715823084772,-2.109651143026239,-131.1,4.0,23.0,-115.5,-38.6,init_state
1716454774.774083,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.358877178665869,-2.099853007423112,-131.1,4.0,23.1,-115.5,-38.7,init_state
1716454774.8808565,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.356787790573126,-2.093481722747839,-131.4,4.0,23.1,-115.4,-39.1,init_state
1716454774.9835231,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.35651430874553,-2.094872293073984,-131.8,4.0,23.0,-115.2,-39.6,init_state
1716454775.0882533,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.343986755503288,-2.084941218192572,-132.7,4.0,22.9,-115.0,-40.6,init_state
1716454775.1969228,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.320921786081746,-2.0752904917387354,-134.0,4.0,22.7,-114.8,-41.9,init_state
1716454775.299649,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.296126823880888,-2.0625902216804155,-135.4,4.0,22.5,-114.6,-43.3,init_state
1716454775.402381,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.261101321281931,-2.031728240428736,-137.1,4.0,22.4,-114.5,-45.0,init_state
1716454775.5093207,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.246970297443698,-2.0101107340051887,-138.4,4.0,22.3,-114.2,-46.5,init_state
1716454775.6138403,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.248743849688913,-1.99319061730525,-139.50000000000003,4.0,22.2,-113.7,-48.0,init_state
1716454775.7208188,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.251170103588035,-1.9707172127411512,-140.4,4.0,22.2,-113.3,-49.3,init_state
1716454775.8262415,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.255990241059996,-1.9552844064875505,-141.4,4.0,22.1,-112.8,-50.7,init_state
1716454775.933985,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.261249309270769,-1.939344029279967,-142.4,4.0,22.0,-112.3,-52.1,init_state
1716454776.0386744,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.266952502070722,-1.9229040320646373,-143.4,4.0,21.9,-111.8,-53.5,init_state
1716454776.1434252,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.2692331332888145,-1.900544502539509,-144.6,4.0,21.8,-111.3,-55.1,init_state
1716454776.247115,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.27761127820736,-1.8774648609292943,-145.8,4.0,21.7,-110.7,-56.8,init_state
1716454776.3510175,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.284847340543464,-1.8508868221645634,-147.10000000000002,4.0,21.6,-110.1,-58.6,init_state
1716454776.453598,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.294832246757477,-1.8176654416210918,-148.60000000000002,4.0,21.5,-109.4,-60.7,init_state
1716454776.5652943,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.305904283328173,-1.7834277879828773,-150.10000000000002,4.0,21.4,-108.7,-62.8,init_state
1716454776.6700156,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.302588935937754,-1.7533884294489128,-151.8,4.0,21.2,-108.2,-64.8,init_state
1716454776.772742,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.310599505773154,-1.7176405717485563,-153.29999999999998,4.0,21.1,-107.6,-66.8,init_state
1716454776.8764637,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.314223464222476,-1.6950091926028121,-154.7,4.0,20.9,-107.1,-68.5,init_state
1716454776.9791594,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.316292873439084,-1.6646854514442986,-156.0,4.0,20.8,-106.7,-70.1,init_state
1716454777.082914,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.315401369842116,-1.624647026812128,-157.60000000000002,4.0,20.7,-106.3,-72.0,init_state
1716454777.1885993,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.316252884735173,-1.5701948470591232,-159.3,4.0,20.7,-105.9,-74.1,init_state
1716454777.294317,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.318054375746635,-1.497998362931794,-161.2,4.0,20.8,-105.5,-76.5,init_state
1716454777.3950768,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.327233725143374,-1.4269068710182626,-162.70000000000002,4.0,21.0,-105.1,-78.6,init_state
1716454777.4987698,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.335432506497307,-1.3513664322209078,-164.0,4.0,21.3,-104.8,-80.5,init_state
1716454777.602522,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.346081414442441,-1.2817240513006345,-165.10000000000002,4.0,21.6,-104.5,-82.2,init_state
1716454777.7094977,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.359106231606405,-1.2354044503496786,-165.8,4.0,21.8,-104.2,-83.4,init_state
1716454777.8139267,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.376750710192615,-1.1908896072890895,-166.1,3.9,22.1,-103.9,-84.3,init_state
1716454777.9216728,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.396615767763272,-1.1558030343168952,-166.1,3.9,22.4,-103.6,-84.9,init_state
1716454778.022371,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.417883254819765,-1.1269135688999476,-165.9,3.9,22.7,-103.3,-85.3,init_state
1716454778.1261218,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.44338124931925,-1.099678784792724,-165.3,3.8,23.1,-103.0,-85.4,init_state
1716454778.2318432,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.462504533629267,-1.0698500883492603,-164.8,3.8,23.5,-102.8,-85.5,init_state
1716454778.3345656,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.488569066761163,-1.0451150683002295,-164.1,3.8,23.9,-102.5,-85.5,init_state
1716454778.4375484,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.506489987005507,-1.0257755020438757,-163.6,3.7,24.2,-102.3,-85.5,init_state
1716454778.539986,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.526094688580108,-0.9983350364051032,-163.0,3.7,24.6,-102.1,-85.5,init_state
1716454778.646735,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.546853242466651,-0.9566659253958687,-162.8,3.7,25.0,-101.8,-86.0,init_state
1716454778.7494605,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.558032531294697,-0.9032286903358496,-163.0,3.7,25.4,-101.6,-86.8,init_state
1716454778.852177,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.554946550113026,-0.8538332331840756,-163.49999999999997,3.8,25.7,-101.6,-87.6,init_state
1716454778.9568787,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.5628179515376415,-0.7904988966580999,-164.0,3.8,26.1,-101.4,-88.7,init_state
1716454779.0606236,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.570081558741049,-0.7381171784390764,-164.5,3.8,26.4,-101.2,-89.7,init_state
1716454779.1643171,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.577269793688785,-0.6855439015550814,-165.00000000000003,3.8,26.7,-101.0,-90.7,init_state
1716454779.2720566,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.5824437710977985,-0.6375522745882033,-165.70000000000002,3.8,26.9,-100.8,-91.8,init_state
1716454779.374784,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.586462561183878,-0.5716481474404027,-166.60000000000002,3.8,27.2,-100.6,-93.2,init_state
1716454779.4775121,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.584092568436812,-0.5005674164402616,-167.7,3.8,27.5,-100.5,-94.7,init_state
1716454779.5822,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.588048764248959,-0.43091065504543347,-168.7,3.8,27.8,-100.3,-96.2,init_state
1716454779.6859524,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.586542957487423,-0.3706739816360945,-169.8,3.8,28.0,-100.2,-97.6,init_state
1716454779.7899423,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.59295705404106,-0.31042946599160953,-170.49999999999997,3.8,28.3,-100.0,-98.8,init_state
1716454779.8993523,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.599427121568926,-0.2499939493000498,-171.2,3.9,28.6,-99.8,-100.0,init_state
1716454780.0050983,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.603096293247552,-0.1963253224760716,-171.40000000000003,3.9,29.0,-99.7,-100.7,init_state
1716454780.1098242,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.614812286716141,-0.1718502940660116,-171.0,4.0,29.3,-99.5,-100.8,init_state
1716454780.2284725,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.633144979050734,-0.15519398265724393,-170.29999999999998,4.1,29.6,-99.2,-100.7,init_state
1716454780.3342187,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.639901433005143,-0.14366992300008335,-169.89999999999998,4.3,29.8,-99.1,-100.6,init_state
1716454780.4381964,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.650649202837947,-0.14309188506533876,-169.8,4.6,29.8,-98.9,-100.7,init_state
1716454780.540666,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.656317485665878,-0.14442928925219473,-169.70000000000002,4.8,29.8,-98.8,-100.7,init_state
1716454780.6433926,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.662592746021126,-0.14903517218408668,-169.5,5.3,29.8,-98.7,-100.6,init_state
1716454780.7503607,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.668001860338368,-0.15849915938097203,-169.5,5.8,29.7,-98.6,-100.6,init_state
1716454780.8528032,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.673680497962841,-0.1598157091109788,-169.4,6.3,29.7,-98.5,-100.6,init_state
1716454780.9545317,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.685044623394293,-0.16241906531311429,-169.20000000000002,6.9,29.7,-98.3,-100.6,init_state
1716454781.0622437,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.691272939156683,-0.1473311629225647,-168.9,7.6,29.9,-98.2,-100.6,init_state
1716454781.1660023,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.696965052042404,-0.14858817499803673,-168.79999999999998,8.4,29.9,-98.1,-100.6,init_state
1716454781.2686915,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.708355816155775,-0.15107238578831222,-168.6,9.2,29.9,-97.9,-100.6,init_state
1716454781.3725648,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.714054432685183,-0.1522995769357794,-168.5,10.1,29.9,-97.8,-100.6,init_state
1716454781.4741735,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.719755182386624,-0.15351682025705282,-168.4,11.0,29.9,-97.7,-100.6,init_state
1716454781.5788612,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.73116301183727,-0.15592144861959534,-168.20000000000002,12.1,29.9,-97.5,-100.6,init_state
1716454781.681618,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.742152249839764,-0.14674842981269853,-168.00000000000003,13.1,30.0,-97.3,-100.7,init_state
1716454781.7843432,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.765251092564508,-0.14300672322078983,-167.5,14.5,30.1,-96.9,-100.7,init_state
1716454781.8873343,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.799583976138511,-0.14951004108503596,-166.9,15.7,30.1,-96.3,-100.7,init_state
1716454781.9897633,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.839722435469667,-0.15664234509350133,-166.2,16.9,30.1,-95.6,-100.7,init_state
1716454782.0965078,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.891451820193231,-0.16509098154307583,-165.3,18.1,30.1,-94.7,-100.7,init_state
1716454782.2042193,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.943601463185872,-0.16409808791736236,-164.3,19.6,30.2,-93.8,-100.7,init_state
1716454782.308942,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,4.995582523966997,-0.17082698246286487,-163.4,20.8,30.2,-92.9,-100.7,init_state
1716454782.4116359,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.05375696804686,-0.1685246807939298,-162.30000000000004,22.0,30.3,-91.9,-100.7,init_state
1716454782.514392,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.120795499712339,-0.18387423058897034,-160.9,23.1,30.3,-90.8,-100.4,init_state
1716454782.6190903,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.18366651735006,-0.20061402421890429,-159.5,24.2,30.3,-89.8,-100.0,init_state
1716454782.7238336,7.760508844909641,-1.5493331546297013,-36.1,-12.4,25.0,-104.7,43.6,5.25974445516145,-0.22889205158764048,-157.9,25.3,30.2,-88.6,-99.5,init_state
